file	nr	chembl_id	inchi_key	tautomer_smiles	smile
vanwesten_tauromer.csv	1175	Metz_2011_2758	KOZOJNNVQMRVIW-UHFFFAOYSA-N	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(C)(C)CO)cc4)	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(C)(C)CO)cc4)
vanwesten_tauromer.csv	1176	Metz_2011_2763	AKOITYPGORWENQ-UHFFFAOYSA-N	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(C)C)cc4)	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(C)C)cc4)
vanwesten_tauromer.csv	1177	Metz_2011_2766	QFDLVEUFUHCRNH-UHFFFAOYSA-N	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(O)(C)C)cc4)	Fc1ccc(c(F)c1)c5nc2occn2c5(c4nn3c(nnc3C(O)(C)C)cc4)
vanwesten_tauromer.csv	1178	Metz_2011_2771	LVUBFHBEMVTCJQ-UHFFFAOYSA-N	Oc1ccc(NCCN(CC)CC)c2ccccc12	Oc1ccc(NCCN(CC)CC)c2ccccc12
vanwesten_tauromer.csv	1179	Metz_2011_2773	DOHPSTCWWHHDGL-UHFFFAOYSA-N	O=C(N)c2nc1ccnn1c(c2)c3cccs3	O=C(N)c2nc1ccnn1c(c2)c3cccs3
vanwesten_tauromer.csv	1180	Metz_2011_2774	WKTFAAHOXCFURQ-UHFFFAOYSA-N	O=C(O)c2nc1ccnn1c(c2)c3cccs3	O=C(O)c2nc1ccnn1c(c2)c3cccs3
vanwesten_tauromer.csv	1181	Metz_2011_2776	IMLXFZLHOPEBPM-UHFFFAOYSA-N	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3CCC(=O)N)N(C(=O)C4CCCCC4)C	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3CCC(=O)N)N(C(=O)C4CCCCC4)C
vanwesten_tauromer.csv	1182	Metz_2011_2777	QYGMZFLXMWJYRJ-UHFFFAOYSA-N	N#Cc1cccc(c1)C(=O)Nc3nc2cc(ccc2n3CCCC)N(C(=O)C4CCCCC4)C	N#Cc1cccc(c1)C(=O)Nc3nc2cc(ccc2n3CCCC)N(C(=O)C4CCCCC4)C
vanwesten_tauromer.csv	1183	Metz_2011_2778	AOFJRBMLTUGMMP-UHFFFAOYSA-N	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3C)N(C(=O)C4CCCCC4)C	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3C)N(C(=O)C4CCCCC4)C
vanwesten_tauromer.csv	1184	Metz_2011_2779	SUULIUKTZNKMMB-UHFFFAOYSA-N	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3CCCC)N(C(=O)C4CCCCC4)C	N#Cc1ccc(cc1)C(=O)Nc3nc2cc(ccc2n3CCCC)N(C(=O)C4CCCCC4)C
vanwesten_tauromer.csv	1185	Metz_2011_2780	VBIYDORVDCFKHM-UHFFFAOYSA-N	O=C(Nc2nc1ccccc1n2CCCO)c3cccc(c3)[N+](=O)[O-]	O=C(Nc2nc1ccccc1n2CCCO)c3cccc(c3)[N+](=O)[O-]
vanwesten_tauromer.csv	1186	Metz_2011_2781	KZRVOSMULKAOLF-UHFFFAOYSA-N	O=C(Nc2nc1ccccc1n2CCCO)c3cccc(c3)S(=O)(O)=C	O=C(Nc2nc1ccccc1n2CCCO)c3cccc(c3)S(=O)(=O)C
vanwesten_tauromer.csv	1187	Metz_2011_2782	CEAYRKIZESVQSN-UHFFFAOYSA-N	O=C(Nc2nc1cc(OC(=O)C(C)(C)C)ccc1n2CCCO)c3cccc(c3)[N+](=O)[O-]	O=C(Nc2nc1cc(OC(=O)C(C)(C)C)ccc1n2CCCO)c3cccc(c3)[N+](=O)[O-]
vanwesten_tauromer.csv	1188	Metz_2011_2785	PJPRVHYLYNCEGA-UHFFFAOYSA-N	Oc1ccc(cc1CN)Nc2ncnc(n2)c3ccccc3	Oc1ccc(cc1CN)Nc2ncnc(n2)c3ccccc3
vanwesten_tauromer.csv	1189	Metz_2011_2786	XGMWRIIMIJPGBH-UHFFFAOYSA-N	Oc1cccc(c1)Nc2ncnc3c2c(cs3)Cl	Oc1cccc(c1)Nc2ncnc3c2c(cs3)Cl
vanwesten_tauromer.csv	1190	Metz_2011_2787	FFFPNQJGIVIKKA-UHFFFAOYSA-N	Oc1ccc(cc1)Nc2ncnc3c2c(cs3)Cl	Oc1ccc(cc1)Nc2ncnc3c2c(cs3)Cl
vanwesten_tauromer.csv	1191	Metz_2011_2788	HLHLZMURAALWMG-UHFFFAOYSA-N	O=C(NCc1cc(ccc1(O))Nc2ncnc(N)c2)C(F)(F)F	O=C(NCc1cc(ccc1(O))Nc2ncnc(N)c2)C(F)(F)F
vanwesten_tauromer.csv	1192	Metz_2011_2789	JHYHWHUTTXJICB-UHFFFAOYSA-N	Oc2c1ncccc1c(cc2Cl)CN(C)C3CCCCC3	Oc2c1ncccc1c(cc2Cl)CN(C)C3CCCCC3
vanwesten_tauromer.csv	1193	Metz_2011_2797	QXEYVJSUGZZKCV-UHFFFAOYSA-N	O=S(=O)(c1ccc(cc1)c2ccc(cc2)c5[nH]nc4c3cc(OC)c(O)cc3Cc45)CC	O=S(=O)(c1ccc(cc1)c2ccc(cc2)c4n[nH]c5c3cc(OC)c(O)cc3Cc45)CC
vanwesten_tauromer.csv	1194	Metz_2011_2801	QNLMLEYLZSGBHP-UHFFFAOYSA-N	n1ccc4c1nc[nH]c4(c2ccc3OCOc3(c2))	n3cnc(c1ccc2OCOc2(c1))c4cc[nH]c34
vanwesten_tauromer.csv	1195	Metz_2011_2808	UGZSWDPNQSYGTB-UHFFFAOYSA-N	O=C(n2nc(N)c1ccc(cc12)Br)C	O=C(n2nc(N)c1ccc(cc12)Br)C
vanwesten_tauromer.csv	1196	Metz_2011_2809	XNEPVLVYFUGJLF-UHFFFAOYSA-N	O=C(C=Cc1cnc(N)c2c(csc12)c4ccc3c(nc(C)s3)c4)NC	O=C(C=Cc1cnc(N)c2c(csc12)c4ccc3c(nc(C)s3)c4)NC
vanwesten_tauromer.csv	1197	Metz_2011_2810	QXRJBJVCBQSLTA-UHFFFAOYSA-N	n3cc(C=Cc1nc2ccccc2([nH]1))c4c(c3N)c(cs4)c5ccc(N)cc5	n3cc(C=Cc1nc2ccccc2([nH]1))c4c(c3N)c(cs4)c5ccc(N)cc5
vanwesten_tauromer.csv	1198	Metz_2011_2811	UQNNJYLAPYGZBD-UHFFFAOYSA-N	O=C(C=Cc1cnc(N)c2c(csc12)c5ccc(NC(=O)c4cc3ccccc3n4C)c(OC)c5)NCCN(C)C	O=C(C=Cc1cnc(N)c2c(csc12)c5ccc(NC(=O)c4cc3ccccc3n4C)c(OC)c5)NCCN(C)C
vanwesten_tauromer.csv	1199	Metz_2011_2812	KNACLJBHKVSTDL-UHFFFAOYSA-N	O=C(C=Cc1cnc(N)c2c(csc12)c3cc(F)c4[nH]c(cc4(c3))C)NC	O=C(C=Cc1cnc(N)c2c(csc12)c3cc(F)c4[nH]c(cc4(c3))C)NC
vanwesten_tauromer.csv	1200	Metz_2011_2813	JSDGKSMNPHJDFK-UHFFFAOYSA-N	O=C(C=Cc1cnc(N)c2c(csc12)c3ccc4OCOc4(c3))NC	O=C(C=Cc1cnc(N)c2c(csc12)c3ccc4OCOc4(c3))NC
vanwesten_tauromer.csv	1201	Metz_2011_2819	OPLHMHMCXQXEQG-UHFFFAOYSA-N	O=C(Nc1ccc(cc1)c2nnc(O)c3ccccc23)c4cccc(c4)S(=O)(=O)NCCN	O=C(Nc1ccc(cc1)C2=NNC(=O)c3ccccc23)c4cccc(c4)S(=O)(=O)NCCN
vanwesten_tauromer.csv	1202	Metz_2011_2825	FUSGHFKTWQRWPV-UHFFFAOYSA-N	O=C(Nc1ccc(cc1)C2=NNC(=O)c3ccccc23)c4cccc(c4)S(=O)(=O)NCCCN	O=C(Nc1ccc(cc1)C2=NNC(=O)c3ccccc23)c4cccc(c4)S(=O)(=O)NCCCN
vanwesten_tauromer.csv	1203	Metz_2011_2833	XFUXPAURFGNBSI-UHFFFAOYSA-N	O=C(O)c2c3ccc(N)cc3(nn2(c1ccccc1))	O=C(O)c2c3ccc(N)cc3(nn2(c1ccccc1))
vanwesten_tauromer.csv	1204	Metz_2011_2834	KGAKUKXFNDAYJU-UHFFFAOYSA-N	N#CC3C(=N)Oc1n[nH]c(c1C3(c2ccccc2Br))C	N#CC2=C(Oc1[nH]nc(c1C2c3ccccc3Br)C)N
vanwesten_tauromer.csv	1205	Metz_2011_2835	YYSNDTKGSZXWLH-UHFFFAOYSA-N	O=C3CC(C)(C)CC4=Nc1n[nH]c(c1C(c2ccccc2(F))C34)C	O=C4C3=C(Nc1[nH]nc(c1C3(c2ccccc2(F)))C)CC(C)(C)C4
vanwesten_tauromer.csv	1206	Metz_2011_2836	JCYGGGNQNSQFLQ-UHFFFAOYSA-N	N#CC3C(=N)Oc1n[nH]c(c1C3(c2ccccc2I))C	N#CC2=C(Oc1[nH]nc(c1C2c3ccccc3I)C)N
vanwesten_tauromer.csv	1207	Metz_2011_2837	FIBGFEXSJVHZSG-UHFFFAOYSA-N	N#CC3C(=N)Oc1n[nH]c(c1C3(c2ccccc2Cl))C	N#CC2=C(Oc1[nH]nc(c1C2c3ccccc3Cl)C)N
vanwesten_tauromer.csv	1208	Metz_2011_2838	BBXFHBAQQGFYQP-UHFFFAOYSA-N	N#CC3C(=N)Oc1[nH]nc(c1C3(c2ccccc2(F)))C(C)(C)C	N#CC2=C(Oc1[nH]nc(c1C2c3ccccc3(F))C(C)(C)C)N
vanwesten_tauromer.csv	1209	Metz_2011_2839	XMWBWYULJLHNKG-UHFFFAOYSA-N	N#CC3C(=N)Oc1n[nH]c(c1C3(c2ccccc2(F)))C	N#CC2=C(Oc1[nH]nc(c1C2c3ccccc3(F))C)N
vanwesten_tauromer.csv	1210	Metz_2011_2840	KSOOVKODAWUURJ-UHFFFAOYSA-N	O=C(NCc1cccc(c1C)C)c4cnn3c4(nccc3(c2ccccc2))	O=C(NCc1cccc(c1C)C)c4cnn3c4(nccc3(c2ccccc2))
vanwesten_tauromer.csv	1211	Metz_2011_2841	CKDGJQLBXUOVSI-UHFFFAOYSA-N	O=C(Nc1ncc([N+](=O)[O-])s1)NCc2ccccc2	O=C(Nc1ncc([N+](=O)[O-])s1)NCc2ccccc2
vanwesten_tauromer.csv	1212	Metz_2011_2845	ZHNOHMPGAFEBOE-UHFFFAOYSA-N	O=C2N=c1ccccc1=C2Cc4c[nH]c3ccccc34	O=C4Nc1ccccc1C4(=Cc2c[nH]c3ccccc23)
vanwesten_tauromer.csv	1213	Metz_2011_2846	GUACOJZCXCEORM-UHFFFAOYSA-N	O=C2N=c1ccccc1=C2Cc4c[nH]c3ccc(OC)cc34	O=C4Nc1ccccc1C4(=Cc2c[nH]c3ccc(OC)cc23)
vanwesten_tauromer.csv	1215	Metz_2011_2850	XBFCOBYEDGAYPR-UHFFFAOYSA-N	O=C3N=NC(OC(C)C)C3(=Cc1c[nH]c2ccccc12)	O=C3NN=C(OC(C)C)C3(=Cc1c[nH]c2ccccc12)
vanwesten_tauromer.csv	1216	Metz_2011_2851	RYRUNEOBIDEQOV-UHFFFAOYSA-N	O=C2N=c1ccccc1=C2Cc3ccc[nH]3	O=C3Nc1ccccc1C3(=Cc2ccc[nH]2)
vanwesten_tauromer.csv	1218	Metz_2011_2856	XSRHBCYNCKAFKS-UHFFFAOYSA-N	O=C(NC(c1cccc(OC)c1)C)N4CC=C(c3cnc2[nH]cccc23)CC4	O=C(NC(c1cccc(OC)c1)C)N4CC=C(c3c[nH]c2ncccc23)CC4
vanwesten_tauromer.csv	1219	Metz_2011_2857	PFCUZXCHLYIMTJ-UHFFFAOYSA-N	O=C(NC(c1cccc(OC)c1)C)c2ccc(cc2(OC))c3ccncc3(F)	O=C(NC(c1cccc(OC)c1)C)c2ccc(cc2(OC))c3ccncc3(F)
vanwesten_tauromer.csv	1220	Metz_2011_2863	MBRVCJRFWYHVHE-UHFFFAOYSA-N	O=C(NC(c1cccc(OC)c1)C)c2ccc(cc2)c3ncncc3	O=C(NC(c1cccc(OC)c1)C)c2ccc(cc2)c3ncncc3
vanwesten_tauromer.csv	1221	Metz_2011_2866	YCDLTWDQNHQKPG-UHFFFAOYSA-N	Fc1cccc(c1)CNc3ncnc2nc[nH]c23	Fc1cccc(c1)CNc3ncnc2[nH]cnc23
vanwesten_tauromer.csv	1222	Metz_2011_2867	MTSNDBYBIZSILH-UHFFFAOYSA-N	n2cnc(Nc1ccccc1)c3ccccc23	n2cnc(Nc1ccccc1)c3ccccc23
vanwesten_tauromer.csv	1223	Metz_2011_2868	WHDJEAZLMYPLGL-UHFFFAOYSA-N	OCCNc2nc(NCc1ccccc1)c3ncn(c3(n2))C(C)C	OCCNc2nc(NCc1ccccc1)c3ncn(c3(n2))C(C)C
vanwesten_tauromer.csv	1224	Metz_2011_2869	BTIHMVBBUGXLCJ-UHFFFAOYSA-N	OCC(Nc2nc(NCc1ccccc1)c3ncn(c3(n2))C(C)C)CC	OCC(Nc2nc(NCc1ccccc1)c3ncn(c3(n2))C(C)C)CC
vanwesten_tauromer.csv	1225	Metz_2011_2872	JOSOUQLGXHXQDR-UHFFFAOYSA-N	O=C(O)c1ccc(cc1(O))N2C(=O)c3ccccc3(C2(=O))	O=C(O)c1ccc(cc1(O))N2C(=O)c3ccccc3(C2(=O))
vanwesten_tauromer.csv	1226	Metz_2011_2873	DCEAVJCLOUAHCY-UHFFFAOYSA-N	O=C(N(C)CCc1ccc(OC)c(OC)c1)CCc2ccc(c(c2)Cl)Cl	O=C(N(C)CCc1ccc(OC)c(OC)c1)CCc2ccc(c(c2)Cl)Cl
vanwesten_tauromer.csv	1227	Metz_2011_2874	KLZLCOULUPUMAI-UHFFFAOYSA-N	O=C(O)C3CN(Cc2ccc(OCc1ccc(cc1Cl)Cl)cc2)C3	O=C(O)C3CN(Cc2ccc(OCc1ccc(cc1Cl)Cl)cc2)C3
vanwesten_tauromer.csv	1228	Metz_2011_2875	XNKYXYWPDUHBSC-UHFFFAOYSA-N	O=C(O)C3CN(Cc2ccc(OCc1ccc(c(c1)Cl)Cl)cc2C)C3	O=C(O)C3CN(Cc2ccc(OCc1ccc(c(c1)Cl)Cl)cc2C)C3
vanwesten_tauromer.csv	1229	Metz_2011_2878	JXBNFGAIRBJGLC-UHFFFAOYSA-N	Fc1ccc(cc1)c2cnn3c(O)cc(nc23)c4cccc(F)c4	O=C1C=C(Nc2c(cnn12)c3ccc(F)cc3)c4cccc(F)c4
vanwesten_tauromer.csv	1230	Metz_2011_2879	QDOVZXQZEQOGRS-UHFFFAOYSA-N	Fc1ccc(cc1)c2nc3c(cnn3(c(O)c2))c4ccc(F)cc4	O=C1C=C(Nc2c(cnn12)c3ccc(F)cc3)c4ccc(F)cc4
vanwesten_tauromer.csv	1231	Metz_2011_2887	OYKVNNHWNKCAFM-UHFFFAOYSA-N	Oc1nnc2c(cccn12)c3ccc(N)cc3	O=C1NN=C2C(=CC=CN12)c3ccc(N)cc3
vanwesten_tauromer.csv	1232	Metz_2011_2888	OUSSSZVHVQKXGY-UHFFFAOYSA-N	Oc1nnc2c(cccn12)c3ccccc3	O=C1NN=C2C(=CC=CN12)c3ccccc3
vanwesten_tauromer.csv	1236	Metz_2011_2895	DAHUEDOCTJXJLO-UHFFFAOYSA-N	n1[nH]c(NC(C)C)c2cc(N)ccc12	n1[nH]c2ccc(N)cc2(c1NC(C)C)
vanwesten_tauromer.csv	1237	Metz_2011_2896	NTEXSTFYONCRCU-UHFFFAOYSA-N	N(=NCc1occc1)c2ncnc(c2)n4nc(cc4(c3ccccc3))C	N(=Cc1occc1)Nc2ncnc(c2)n4nc(cc4(c3ccccc3))C
vanwesten_tauromer.csv	1238	Metz_2011_2897	HSZGFGMTJVEFQX-UHFFFAOYSA-N	O=C(N=NCc1cccs1)c3nnn(c2nonc2(N))c3c4cccs4	O=C(NN=Cc1cccs1)c3nnn(c2nonc2(N))c3c4cccs4
vanwesten_tauromer.csv	1239	Metz_2011_2898	QONFLMDUCQBZMF-UHFFFAOYSA-N	O=C(N=NCc1cccs1)c3nnn(c2nonc2(N))c3c4ccccc4	O=C(NN=Cc1cccs1)c3nnn(c2nonc2(N))c3c4ccccc4
vanwesten_tauromer.csv	1240	Metz_2011_2901	WLVIONDQKHZQTJ-UHFFFAOYSA-N	O=C(N)c1ccc(cc1N2CCCCC2)c3nc(ncc3)N	O=C(N)c1ccc(cc1N2CCCCC2)c3nc(ncc3)N
vanwesten_tauromer.csv	1241	Metz_2011_2902	PLSYIVXPYPPMAS-UHFFFAOYSA-N	O=C3C(=O)C(NCc1cccc(c1)C(F)(F)F)C3(=Nc2ccncc2)	O=C3C(=O)C(NCc1cccc(c1)C(F)(F)F)=C3(Nc2ccncc2)
vanwesten_tauromer.csv	1242	Metz_2011_2906	XMFUGSRATNLPRM-UHFFFAOYSA-N	O=S(=O)(c2cccc1c2(cccc1N(C)C))N(c3cncc(c3)c4ccc5cnccc5(c4))CCN	O=S(=O)(c2cccc1c2(cccc1N(C)C))N(c3cncc(c3)c4ccc5cnccc5(c4))CCN
vanwesten_tauromer.csv	1243	Metz_2011_2911	JOGKUKXHTYWRGZ-UHFFFAOYSA-N	N#CC(c1ccc(cc1)N4C(=O)N(c3cnc2ccc(cc2c34)c5cnc6ccccc6(c5))C)(C)C	N#CC(c1ccc(cc1)N4C(=O)N(c3cnc2ccc(cc2c34)c5cnc6ccccc6(c5))C)(C)C
vanwesten_tauromer.csv	1244	Metz_2011_2914	YZWREPOHKIXFCY-UHFFFAOYSA-N	O=C(c1cccc(c1)c2cnc3ccccc3(c2))C	O=C(c1cccc(c1)c2cnc3ccccc3(c2))C
vanwesten_tauromer.csv	1245	Metz_2011_2915	YQKSNDNARJQAHP-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCCCCCOc2cc(OCCCO)c(cc2(NC(=O)N1))Cl)	N#Cc3ncc1nc3(OCCCCCOc2cc(OCCCO)c(cc2(NC(=O)N1))Cl)
vanwesten_tauromer.csv	1246	Metz_2011_2916	BQPLWJRDSDNGNE-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCCCCCOc2cc(OCCO)c(cc2(NC(=O)N1))Cl)	N#Cc3ncc1nc3(OCCCCCOc2cc(OCCO)c(cc2(NC(=O)N1))Cl)
vanwesten_tauromer.csv	1247	Metz_2011_2917	GHPFSYCYZJKVDZ-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCCCCCOc2cc(c(cc2(NC(=O)N1))Cl)CCCO)	N#Cc3ncc1nc3(OCCCCCOc2cc(c(cc2(NC(=O)N1))Cl)CCCO)
vanwesten_tauromer.csv	1248	Metz_2011_2918	AZTMYWWWILJAKW-UHFFFAOYSA-N	N#Cc4ncc2nc4(OCCCCOc3cc(NCc1cncs1)c(cc3(NC(=O)N2))Cl)	N#Cc4ncc2nc4(OCCCCOc3cc(NCc1cncs1)c(cc3(NC(=O)N2))Cl)
vanwesten_tauromer.csv	1249	Metz_2011_2923	OFKSZGIUQUBZRO-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCCCCCOc2cc(NS(=O)(O)=C)c(cc2(NC(=O)N1))Cl)	N#Cc3ncc1nc3(OCCCCCOc2cc(NS(=O)(=O)C)c(cc2(NC(=O)N1))Cl)
vanwesten_tauromer.csv	1250	Metz_2011_2924	ZHRYDDVDLCQYQA-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCCCCCOc2cc(OCC(O)CO)c(cc2(NC(=O)N1))Cl)	N#Cc3ncc1nc3(OCCCCCOc2cc(OCC(O)CO)c(cc2(NC(=O)N1))Cl)
vanwesten_tauromer.csv	1251	Metz_2011_2925	XPPLYAKZGXYPOZ-UHFFFAOYSA-N	N#Cc1ncc(nc1)NC(=O)Nc3cc(c(cc3(OCC2CCC(C(=O)O)C2))C)Cl	N#Cc1ncc(nc1)NC(=O)Nc3cc(c(cc3(OCC2CCC(C(=O)O)C2))C)Cl
vanwesten_tauromer.csv	1252	Metz_2011_2926	NJKBCVHYFWYIIQ-UHFFFAOYSA-N	N#Cc1ncc(nc1)NC(=O)Nc3cc(c(cc3(OC2CCCC2))C)Cl	N#Cc1ncc(nc1)NC(=O)Nc3cc(c(cc3(OC2CCCC2))C)Cl
vanwesten_tauromer.csv	1253	Metz_2011_2927	RIDCOBPCGROHQY-UHFFFAOYSA-N	N#Cc3ncc1nc3(OCC(O)C(O)COc2ccc(cc2(NC(=O)N1))Cl)	N#Cc3ncc1nc3(OCC(O)C(O)COc2ccc(cc2(NC(=O)N1))Cl)
vanwesten_tauromer.csv	1254	Metz_2011_2928	MJMWZFLAXXUPEE-UHFFFAOYSA-N	N#Cc1ncc(nc1)NC(=O)Nc2cc(c(cc2(OC))CN3CCCCC3)Cl	N#Cc1ncc(nc1)NC(=O)Nc2cc(c(cc2(OC))CN3CCCCC3)Cl
vanwesten_tauromer.csv	1255	Metz_2011_2930	IPTSYCYNQJITNJ-UHFFFAOYSA-N	n1ccc(cc1Nc2nc(nc(c2)C)c3ccccc3)C	n1ccc(cc1Nc2nc(nc(c2)C)c3ccccc3)C
vanwesten_tauromer.csv	1256	Metz_2011_2933_2934	NTLLZAPDEMNBMA-UHFFFAOYSA-N	N#Cc3cnc(nc3(Nc1ccc2[nH]ncc2(c1)))Nc4ccc(cc4)N5CCN(CC)CC5	N#Cc3cnc(nc3(Nc1ccc2[nH]ncc2(c1)))Nc4ccc(cc4)N5CCN(CC)CC5
vanwesten_tauromer.csv	1257	Metz_2011_2937	WTDYDLXBPGZCEK-UHFFFAOYSA-N	n1cc2cc(ccc2([nH]1))Nc3nc(ncc3C)Nc4ccc(cc4)N5CCN(CC)CC5	n1cc2cc(ccc2([nH]1))Nc3nc(ncc3C)Nc4ccc(cc4)N5CCN(CC)CC5
vanwesten_tauromer.csv	1258	Metz_2011_2938	IZAHFLUMJUJAPM-UHFFFAOYSA-N	FC(F)(F)c3cnc(nc3(Nc1ccc2[nH]ncc2(c1)))Nc4ccc(cc4)N5CCN(CC)CC5	FC(F)(F)c3cnc(nc3(Nc1ccc2[nH]ncc2(c1)))Nc4ccc(cc4)N5CCN(CC)CC5
vanwesten_tauromer.csv	1259	Metz_2011_2945	BLTVBQXJFVRPFK-UHFFFAOYSA-N	N#Cc3ccc4[nH]c(O)c(c1ncc(cc1)CN2CCOCC2)c4(c3)	N#Cc3ccc4[nH]c(O)c(c1ncc(cc1)CN2CCOCC2)c4(c3)
vanwesten_tauromer.csv	1260	Metz_2011_2970	SQWYWUWFOHRHHU-UHFFFAOYSA-N	N#Cc1cccc(c1)c2cccc(c2)c4nnc3[nH]c(O)cc(c34)C	N#Cc1cccc(c1)c2cccc(c2)c4n[nH]c3nc(O)cc(c34)C
vanwesten_tauromer.csv	1261	Metz_2011_2971	XRHFREMWIGNGGS-UHFFFAOYSA-N	O=C(c1ccc(cc1)Cl)CN3C(=N)N(c2c3(cccc2CC))CC	O=C(c1ccc(cc1)Cl)CN3C(=N)N(c2c3(cccc2CC))CC
vanwesten_tauromer.csv	1262	Metz_2011_2972	GTTVKNOBAKSFOI-UHFFFAOYSA-N	O=C(c1ccc(cc1)Br)CN3C(=N)N(c2c3(cccc2CC))CC	O=C(c1ccc(cc1)Br)CN3C(=N)N(c2c3(cccc2CC))CC
vanwesten_tauromer.csv	1263	Metz_2011_2973	XPBANRXDHHZVSC-UHFFFAOYSA-N	OC2N=CCc1[nH]c(cc12)c3ccncc3	O=C1NCCc2[nH]c(cc12)c3ccncc3
vanwesten_tauromer.csv	1264	Metz_2011_2974	OBHNPUMYQHGYJJ-UHFFFAOYSA-N	n1cnc3c(c1Nc2ccccc2)c(cs3)Cl	n1cnc3c(c1Nc2ccccc2)c(cs3)Cl
vanwesten_tauromer.csv	1265	Metz_2011_2976	STISJUSFFZAZMP-UHFFFAOYSA-N	O=C(O)c2c(c1ccccc1n2CCCOc3cccc4ccccc34)c5ccccc5C	O=C(O)c2c(c1ccccc1n2CCCOc3cccc4ccccc34)c5ccccc5C
vanwesten_tauromer.csv	1266	Metz_2011_2978	UEWCRBHXCIZHHV-UHFFFAOYSA-N	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cc(cc(c3C)C)C)c4ccccc4C	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cc(cc(c3C)C)C)c4ccccc4C
vanwesten_tauromer.csv	1267	Metz_2011_2983	YQKMXWUAKZDDLP-UHFFFAOYSA-N	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5c(nn(c5C)C)C	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5c(nn(c5C)C)C
vanwesten_tauromer.csv	1268	Metz_2011_2984	PVPLRSZFJZXNCU-UHFFFAOYSA-N	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc(c3Cl)Cl)C(=C(C)C)C	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc(c3Cl)Cl)C(=C(C)C)C
vanwesten_tauromer.csv	1269	Metz_2011_2988	IXUVJFBUVNKVQJ-UHFFFAOYSA-N	O=C(NCCOCCOCCN)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5c(cccc5Cl)C	O=C(NCCOCCOCCN)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5c(cccc5Cl)C
vanwesten_tauromer.csv	1270	Metz_2011_2989	IEENGAUHBMOIFE-UHFFFAOYSA-N	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5ccc(cc5C)C(=O)NCCOCCOCCN	O=C(O)c2[nH]c1c(cccc1c2CCCOc3cccc4ccccc34)c5ccc(cc5C)C(=O)NCCOCCOCCN
vanwesten_tauromer.csv	1271	Metz_2011_2990	IQIZCJIVSBDLES-UHFFFAOYSA-N	O=C(O)c3c(Nc1ccccc1)c2c(cccc2n3CCCOc4cccc5ccccc45)c6ccccc6C	O=C(O)c3c(Nc1ccccc1)c2c(cccc2n3CCCOc4cccc5ccccc45)c6ccccc6C
vanwesten_tauromer.csv	1272	Metz_2011_2993	LABRQXJTYADBRD-UHFFFAOYSA-N	O=C(O)c3c(Nc1ccc(cc1)C)c2c(cccc2n3CCCOc4cccc5ccccc45)c6ccccc6C	O=C(O)c3c(Nc1ccc(cc1)C)c2c(cccc2n3CCCOc4cccc5ccccc45)c6ccccc6C
vanwesten_tauromer.csv	1273	Metz_2011_2994	BUDOGSSTKVVWDR-UHFFFAOYSA-N	O=C(O)CCC(c1ccc(O)c(N)c1)(c2ccc(O)c(N)c2)C	O=C(O)CCC(c1ccc(O)c(N)c1)(c2ccc(O)c(N)c2)C
vanwesten_tauromer.csv	1274	Metz_2011_2995	LRDIEHDJWYRVPT-UHFFFAOYSA-N	O=S(=O)(O)c1ccc(N)c2c(O)cccc12	O=S(=O)(O)c1ccc(N)c2c(O)cccc12
vanwesten_tauromer.csv	1275	Metz_2011_2996	TWZVBMXTDSNZLS-UHFFFAOYSA-N	Oc1c(cc(cc1I)C(c2cc(c(O)c(c2)I)Br)(C)C)Br	Oc1c(cc(cc1I)C(c2cc(c(O)c(c2)I)Br)(C)C)Br
vanwesten_tauromer.csv	1276	Metz_2011_2997	JZVUYHDTYQWBFB-UHFFFAOYSA-N	Fc1ccc(cc1)c3nn(cc3(c2ncncc2))C	Fc1ccc(cc1)c3nn(cc3(c2ncncc2))C
